N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
-15;9;6.593367879922987;7.378230877502185;0.18027756377319157;48.15612140735589;5.2598860559683756;0.6927273273468018;1.8474757671356201;60
-15;10;6.844562002056821;7.806006411928385;0.15679462859283197;38.09534655308966;5.483560417226758;0.5717883110046387;1.913140058517456;83
-15;11;6.991602105383284;7.937768763438421;0.1732887763243642;57.48941666950536;5.416246011953856;0.44859814643859863;2.0418953895568848;120
-15;12;8.412044935685982;9.832535033290677;0.2504241402101771;57.48941666950536;6.900550201477213;0.38547706604003906;2.24137806892395;174
-15;13;12.174027453741191;14.534742659805993;0.5196431467844107;130.52005622125665;11.217501726174476;0.33112359046936035;2.488879680633545;252
-15;14;12.62244148332642;14.624345791429308;0.4924428900898156;130.52005622125665;11.479597005226175;0.30864834785461426;2.9701144695281982;394
-16;0;5.809407220190352;6.286256295411795;0.1732887763243784;22.80685267633393;3.8081034007283954;3.1697349548339844;1.7929675579071045;13
-16;1;5.666438828753029;6.263944713368503;0.1732887763243784;25.00706728232042;3.8683977614360274;2.5189778804779053;1.8018016815185547;15
-16;2;5.614267539047291;6.36443848654827;0.1732887763243784;35.7176711026909;4.086824351676491;2.186859607696533;1.7977979183197021;15
-16;3;5.809407220190352;6.433094361195203;0.1732887763243784;35.7176711026909;4.001922462018686;1.924269437789917;1.8038878440856934;16
-16;4;5.574271252818619;6.597512337788677;0.1732887763243784;52.270689683607586;4.86331800606446;1.5558412075042725;1.8241708278656006;21
-16;5;5.773086609431737;6.56557429661469;0.1732887763243784;35.7176711026909;4.191736892653814;1.4361457824707031;1.8269672393798828;23
-16;6;5.68586308861726;6.445046343638794;0.1732887763243784;32.54524433769088;4.168202001387864;1.2305271625518799;1.8570280075073242;30
-16;7;5.739748448320706;6.473547587692339;0.1732887763243784;39.398471150540864;4.287693559068565;1.1375956535339355;1.8681182861328125;34
-16;8;5.982056502575015;6.7103999796585585;0.1732887763243784;42.023778138097015;4.640790165133713;0.9244413375854492;1.91587495803833;46
-16;9;6.016851336039473;6.750757713005735;0.18027756377319157;41.66316753440623;4.760921118712053;0.7499897480010986;1.9464545249938965;55
-16;10;6.975851202541513;7.663023952308561;0.18027756377319157;38.09534655308966;5.027331272653435;0.650606632232666;2.00443172454834;69
-16;11;6.815607089614238;7.668601456684598;0.1732887763243642;38.09534655308966;5.293464782772726;0.5545330047607422;2.0717291831970215;88
-16;12;8.657657246622769;9.763711949165634;0.25000000000001077;47.02792180184024;6.675583500146186;0.42224717140197754;2.2857725620269775;143
-16;13;11.713326982544274;13.728867592570472;0.2520495982936816;68.37737545010367;9.64033013601167;0.36469125747680664;2.4178998470306396;181
-16;14;12.50769762985977;14.532887359169552;0.2520495982936816;105.9605071524292;11.128541846929398;0.34239888191223145;2.659937620162964;244
-16;15;12.252522199531022;14.148109755734666;0.5024937810560457;105.9605071524292;11.015475509611365;0.3266932964324951;2.9661526679992676;330
-17;0;5.680008802810077;6.23566737575983;0.1732887763243784;22.80685267633393;3.7901845633431925;3.5706160068511963;1.8935725688934326;12
-17;1;5.7760280470233285;6.2795113485492315;0.1732887763243784;22.80685267633393;3.743369288794193;2.5087780952453613;1.8925001621246338;12
-17;2;5.706681369237274;6.317786665427845;0.1732887763243784;35.7176711026909;3.906772630426196;2.338524103164673;1.905632495880127;15
-17;3;5.667541706948431;6.399602823830788;0.1732887763243784;35.7176711026909;4.094437321808332;2.108523368835449;1.9046902656555176;15
-17;4;5.881538914263854;6.663114676795432;0.1732887763243784;35.7176711026909;4.237277606760962;1.6535451412200928;1.9134268760681152;17
-17;5;5.667541706948431;6.568746810455401;0.1732887763243784;46.354746251058266;4.5082332565487855;1.4314148426055908;1.9345674514770508;22
-17;6;5.876353376031775;6.608534530853185;0.1732887763243784;35.7176711026909;4.275200867597109;1.3605167865753174;1.9488215446472168;25
-17;7;5.835451996203889;6.726500412057923;0.1732887763243784;47.57102584557117;5.0126890357520315;1.2126433849334717;1.96995210647583;30
-17;8;5.957476730965902;6.6735968747678704;0.1732887763243784;42.55734870736193;4.4725652198242285;1.0268244743347168;2.001938819885254;38
-17;9;5.876353376031783;6.618943465981359;0.18027756377319157;42.023778138097015;4.564754102008841;0.798367977142334;2.0488879680633545;49
-17;10;6.698285526909101;7.477656855346702;0.1732887763243642;32.54524433769088;4.926347219361345;0.7091977596282959;2.085642099380493;58
-17;11;7.09454015423127;7.979905889339796;0.18027756377319157;38.09534655308966;5.385022354931622;0.642829179763794;2.1498701572418213;72
-17;12;8.048757668112525;8.996159159963055;0.25000000000001077;47.02792180184024;5.9777435803542165;0.48204493522644043;2.2938222885131836;107
-17;13;12.361330834501592;14.7217719066373;0.5024937810560335;55.06298692406724;10.220335367787161;0.38252687454223633;2.4630801677703857;148
-17;14;12.375076929053806;13.882276486459025;0.2520495982936816;70.6103826650947;9.580752074949046;0.3480832576751709;2.638350009918213;190
-17;15;12.490796611905907;14.069210553388993;0.07071067811864672;70.6103826650947;9.525201945627778;0.326617956161499;2.8721187114715576;247
-17;16;18.64651441959059;22.10512092434956;0.6473244935888016;139.39963083164892;17.035524828436895;0.3122594356536865;3.3810808658599854;369
-18;0;5.574271252818605;6.151458344589291;0.1732887763243784;22.960804188878058;3.868886247960075;4.157468318939209;1.9943451881408691;10
-18;1;5.680008802810077;6.232287863014829;0.1732887763243784;22.80685267633393;3.7892873657724433;2.783224105834961;1.9995205402374268;12
-18;2;5.706681369237274;6.294446762700143;0.1732887763243784;25.00706728232042;3.850765035577475;2.3639392852783203;2.013941764831543;15
-18;3;5.7760280470233285;6.3380149031626765;0.1732887763243784;35.7176711026909;3.8955358298995786;2.264784812927246;2.0143680572509766;15
-18;4;5.923388304003032;6.52381362172538;0.1732887763243784;35.7176711026909;4.1264561243869275;1.8412041664123535;2.019120931625366;16
-18;5;5.792451985126849;6.627083792333462;0.1732887763243784;35.7176711026909;4.202236324622982;1.6438078880310059;2.03133225440979;19
-18;6;5.7605146471474145;6.661368242514569;0.1732887763243784;47.57102584557117;4.529583118863727;1.4279963970184326;2.060441732406616;23
-18;7;5.7605146471474145;6.580439031872308;0.1732887763243784;47.57102584557117;4.512677475754629;1.3260912895202637;2.0689656734466553;27
-18;8;5.888465759431734;6.669139086853408;0.1732887763243784;42.55734870736193;4.526106028776797;1.0607318878173828;2.112400531768799;36
-18;9;5.83823603496809;6.730440506417894;0.1732887763243784;42.55734870736193;4.723060028516114;0.9368553161621094;2.1213622093200684;38
-18;10;6.108112561380988;6.924562553940698;0.07764663547122777;42.55734870736193;4.747282352647398;0.7995686531066895;2.1681745052337646;49
-18;11;6.428257928863777;7.2521395989978465;0.1732887763243642;38.09534655308966;4.939846509738341;0.6847293376922607;2.230685234069824;62
-18;12;7.561020367648806;8.574913095485881;0.1732887763243784;47.02792180184024;6.076959028881446;0.5513300895690918;2.3586466312408447;89
-18;13;10.943629608132747;13.40668385675379;0.32015621187164955;55.06298692406724;10.09448921451814;0.4589202404022217;2.4707140922546387;113
-18;14;12.32111674682492;14.733372354820839;0.32015621187164955;55.06298692406724;10.7647509158942;0.3702254295349121;2.649900197982788;152
-18;15;12.591248111287452;14.268885568386176;0.07071067811864672;74.93253651785717;9.942377103607532;0.3412497043609619;2.808669090270996;188
-18;16;18.818767998995046;22.522733796042957;0.5890916736807753;138.97213057300374;16.916263840987398;0.3134765625;3.29724383354187;297
-18;17;26.416528202055627;31.425235829151006;0.5890916736807753;142.0568515630274;24.20078120908114;0.30684900283813477;3.7359936237335205;394
-19;0;5.582161678059866;6.230881445890823;0.1732887763243784;22.80685267633393;3.8259696532562915;3.4962971210479736;2.118633985519409;11
-19;1;5.612931497889499;6.228053295901657;0.1732887763243784;22.80685267633393;3.797766728231522;2.855207920074463;2.120814561843872;12
-19;2;5.6142701217522415;6.221632802470074;0.1732887763243784;22.80685267633393;3.7536988416056936;2.6439123153686523;2.1224961280822754;12
-19;3;5.7760280470233285;6.313466475405708;0.1732887763243784;35.7176711026909;3.8758435508326174;2.314606189727783;2.1323747634887695;14
-19;4;5.876353376031775;6.43060123287383;0.1732887763243784;25.00706728232042;4.034984007122697;2.101067543029785;2.1526825428009033;16
-19;5;5.917224877423531;6.549133072143463;0.1732887763243784;35.7176711026909;4.090767556295366;1.8098843097686768;2.1478312015533447;17
-19;6;5.8697554463538015;6.682035042813416;0.1732887763243784;22.769947935821012;4.143253333766511;1.5916368961334229;2.1638143062591553;20
-19;7;5.811757823584878;6.59449215776772;0.1732887763243784;42.76847553981788;4.327352297089655;1.395261526107788;2.189460039138794;25
-19;8;6.108112561380988;6.805635102592487;0.1732887763243784;23.413717433643477;4.305762223586675;1.170867681503296;2.2200682163238525;32
-19;9;5.923388304003032;6.748549006326943;0.1732887763243784;22.769947935821012;4.372670295342161;0.9871764183044434;2.250662326812744;38
-19;10;5.950840276801263;6.772925691527619;0.1732887763243784;23.59120660330878;4.428661737442541;0.8889026641845703;2.263000726699829;40
-19;11;6.428257928863777;7.228921747510019;0.18027756377319157;29.162176341967346;4.8548683572483675;0.8062446117401123;2.3075714111328125;50
-19;12;7.339450183767164;8.142163203682811;0.1732887763243784;47.02792180184024;5.567143663299254;0.6135246753692627;2.4367449283599854;75
-19;13;10.159232254457017;12.34695916247439;0.1732887763243784;49.27296854259951;9.355386814165461;0.4925374984741211;2.534517526626587;94
-19;14;10.945775440780794;13.011613044248358;0.1732887763243784;55.06298692406724;9.53899639367142;0.4549214839935303;2.6382758617401123;116
-19;15;12.899278618934023;15.460473290677992;0.07071067811864672;70.6103826650947;11.20003665337913;0.36774134635925293;2.8324320316314697;156
-19;16;18.044529060078027;21.430521802942437;0.5890916736807753;138.97213057300374;16.437546310571562;0.3336176872253418;3.1394078731536865;219
-19;17;25.85030087940089;30.42559688792233;0.5890916736807753;142.0568515630274;22.948838379251615;0.31157708168029785;3.513016700744629;295
-19;18;30.185944823524867;34.284286322863586;0.5890916736807753;140.1675036376121;23.145207204714485;0.30806422233581543;4.086333513259888;403
